timestamp,availablememory,batterylevel,cpuload,device_id,episodeid,exp_name,network_profile,roundtriptime,sensor_data,totalmemory,type
1557139219276,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,652,,,ESP32
1557136759830,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,337,,,ESP32
1557139650635,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,4369,,,ESP32
1557141213619,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,694,,,ESP32
1557139159785,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,568,,,ESP32
1557141767630,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557136777640,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,223,,,ESP32
1557139120634,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,800,,,ESP32
1557136927553,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2016,,,ESP32
1557142055146,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1996,,,ESP32
1557141038035,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1933,,,ESP32
1557141568132,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1640,,,ESP32
1557141066318,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1828,,,ESP32
1557136769451,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,443,,,ESP32
1557136767252,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,410,,,ESP32
1557142038447,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1975,,,ESP32
1557141332529,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557136791565,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,179,,,ESP32
1557141328203,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,379,,,ESP32
1557141794049,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,988,,,ESP32
1557136720091,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,167,,,ESP32
1557142078603,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1807,,,ESP32
1557141077426,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1723,,,ESP32
1557135497532,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,1335,,,ESP32
1557142026365,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1618,,,ESP32
1557141758413,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1303,,,ESP32
1557139462997,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,589,,,ESP32
1557139184764,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557137148739,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,684,,,ESP32
1557136741043,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,234,,,ESP32
1557139173721,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,652,,,ESP32
1557137203874,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,696,,,ESP32
1557141222118,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557137102454,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1598,,,ESP32
1557136952746,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2027,,,ESP32
1557136761869,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,146,,,ESP32
1557141571401,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1514,,,ESP32
1557141764555,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557141839311,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1199,,,ESP32
1557141219046,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557135720992,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,6,,,ESP32
1557141829858,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1408,,,ESP32
1557142040308,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2017,,,ESP32
1557139487548,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,884,,,ESP32
1557136939223,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2038,,,ESP32
1557142095996,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2037,,,ESP32
1557141777249,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557141316941,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557141748372,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557136784809,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,267,,,ESP32
1557141331073,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,590,,,ESP32
1557141088791,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2017,,,ESP32
1557136752861,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,248,,,ESP32
1557141862163,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1009,,,ESP32
1557141294516,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,694,,,ESP32
1557141045066,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1596,,,ESP32
1557139138046,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557137205163,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,707,,,ESP32
1557137092323,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,806,,,ESP32
1557141288472,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557139604402,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,2018,,,ESP32
1557140736817,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2017,,,ESP32
1557142117739,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,5104,,,ESP32
1557141084696,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1619,,,ESP32
1557141744256,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1282,,,ESP32
1557136766171,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,399,,,ESP32
1557141828270,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1219,,,ESP32
1557136793413,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,447,,,ESP32
1557136728491,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,421,,,ESP32
1557140972361,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1618,,,ESP32
1557141473303,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1598,,,ESP32
1557141854765,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1199,,,ESP32
1557139502397,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,590,,,ESP32
1557142005064,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1807,,,ESP32
1557139627840,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,1723,,,ESP32
1557136781741,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,465,,,ESP32
1557140980452,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,4264,,,ESP32
1557141762108,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557141259215,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,652,,,ESP32
1557137158468,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,431,,,ESP32
1557140763748,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2018,,,ESP32
1557141584203,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1409,,,ESP32
1557137163896,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,927,,,ESP32
1557142093950,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1807,,,ESP32
1557140828877,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1808,,,ESP32
1557141231743,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557142036400,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1639,,,ESP32
1557141241675,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557141566489,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1619,,,ESP32
1557139179951,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557139193367,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,526,,,ESP32
1557136722015,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,465,,,ESP32
1557139117045,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,779,,,ESP32
1557135690863,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,6,,,ESP32
1557136722966,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,166,,,ESP32
1557141772557,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557141478320,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1618,,,ESP32
1557139491133,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,611,,,ESP32
1557140755761,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2018,,,ESP32
1557141485801,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1493,,,ESP32
1557141578060,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1240,,,ESP32
1557139162630,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557139155557,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,798,,,ESP32
1557139171447,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557139215282,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,484,,,ESP32
1557141012101,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1619,,,ESP32
1557139479681,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,401,,,ESP32
1557139113870,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,800,,,ESP32
1557137098295,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,707,,,ESP32
1557135744112,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,422,,,ESP32
1557139121454,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,820,,,ESP32
1557141307938,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141214131,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,484,,,ESP32
1557141293114,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557136723987,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,267,,,ESP32
1557139619059,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,2018,,,ESP32
1557139216180,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,903,,,ESP32
1557140744497,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2018,,,ESP32
1557139208820,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557141266559,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,694,,,ESP32
1557141799450,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1619,,,ESP32
1557137127851,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,817,,,ESP32
1557140801817,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,4685,,,ESP32
1557139125950,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,610,,,ESP32
1557136777642,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,227,,,ESP32
1557141064625,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1807,,,ESP32
1557141235531,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,883,,,ESP32
1557141564848,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1618,,,ESP32
1557140742552,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1598,,,ESP32
1557137206289,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1114,,,ESP32
1557141740391,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,988,,,ESP32
1557136766173,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,403,,,ESP32
1557135721993,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,488,,,ESP32
1557136792396,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,25,,,ESP32
1557141569764,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1681,,,ESP32
1557141861298,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1597,,,ESP32
1557139225829,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,777,,,ESP32
1557137153041,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1829,,,ESP32
1557137130828,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1411,,,ESP32
1557137083001,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,850,,,ESP32
1557139494935,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,590,,,ESP32
1557135678780,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,323,,,ESP32
1557136746744,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,194,,,ESP32
1557136722962,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,506,,,ESP32
1557136745698,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,369,,,ESP32
1557137095901,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1818,,,ESP32
1557136931445,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,1928,,,ESP32
1557136767253,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,425,,,ESP32
1557136786858,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,293,,,ESP32
1557141228159,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,694,,,ESP32
1557139153820,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557139129649,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,610,,,ESP32
1557141254687,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557139141020,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,610,,,ESP32
1557137122434,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,388,,,ESP32
1557141268147,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557142018821,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1891,,,ESP32
1557141823346,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1429,,,ESP32
1557141310799,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,736,,,ESP32
1557137145779,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,806,,,ESP32
1557140734770,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2017,,,ESP32
1557141850134,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1429,,,ESP32
1557141326883,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,2437,,,ESP32
1557136790647,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,436,,,ESP32
1557141786236,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1408,,,ESP32
1557139118378,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557141279973,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,673,,,ESP32
1557139504137,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,800,,,ESP32
1557141263641,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557136933490,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,1928,,,ESP32
1557136778660,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,234,,,ESP32
1557140797139,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1598,,,ESP32
1557136750810,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,310,,,ESP32
1557136789108,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,422,,,ESP32
1557137146591,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,806,,,ESP32
1557140790375,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1619,,,ESP32
1557139183952,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,820,,,ESP32
1557139130466,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557139466044,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,968,,,ESP32
1557137120580,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1015,,,ESP32
1557141544982,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1640,,,ESP32
1557139146240,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,820,,,ESP32
1557136907893,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2038,,,ESP32
1557136731190,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,270,,,ESP32
1557136738121,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,502,,,ESP32
1557141589466,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1408,,,ESP32
1557136917616,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2027,,,ESP32
1557139509154,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,569,,,ESP32
1557139133537,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557141008509,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1639,,,ESP32
1557142084793,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2016,,,ESP32
1557141067922,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1597,,,ESP32
1557141546625,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1682,,,ESP32
1557137105226,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,597,,,ESP32
1557141249881,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557139224911,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557141264927,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,673,,,ESP32
1557141230411,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557137194111,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,784,,,ESP32
1557141506307,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1807,,,ESP32
1557136727570,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,147,,,ESP32
1557142050941,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1576,,,ESP32
1557137154990,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,498,,,ESP32
1557141251098,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,631,,,ESP32
1557141316431,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557139123705,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557139592845,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,2039,,,ESP32
1557136950696,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2038,,,ESP32
1557137201576,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,597,,,ESP32
1557139166940,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,820,,,ESP32
1557139512943,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,778,,,ESP32
1557139211009,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557142120998,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1597,,,ESP32
1557135500911,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,796,,,ESP32
1557141071588,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1828,,,ESP32
1557141548274,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1514,,,ESP32
1557140836871,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,3845,,,ESP32
1557136760843,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,300,,,ESP32
1557139576902,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,2164,,,ESP32
1557137116182,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1224,,,ESP32
1557136790649,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,443,,,ESP32
1557135634342,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,5,,,ESP32
1557142107158,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2017,,,ESP32
1557139482530,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,673,,,ESP32
1557142047283,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1786,,,ESP32
1557136776620,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,212,,,ESP32
1557136740159,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,215,,,ESP32
1557141260621,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,568,,,ESP32
1557141775050,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557142112688,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1996,,,ESP32
1557139460207,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,800,,,ESP32
1557136948648,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,1829,,,ESP32
1557139506739,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,695,,,ESP32
1557136762896,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,168,,,ESP32
1557139180664,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557141507914,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1598,,,ESP32
1557141815964,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1199,,,ESP32
1557141277415,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,988,,,ESP32
1557140993583,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2017,,,ESP32
1557136785837,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,366,,,ESP32
1557141062614,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1618,,,ESP32
1557139634185,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,1828,,,ESP32
1557141819452,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557136759828,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,333,,,ESP32
1557136726030,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,289,,,ESP32
1557139164784,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,694,,,ESP32
1557139115298,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,611,,,ESP32
1557136769453,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,446,,,ESP32
1557141274811,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557139478742,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,590,,,ESP32
1557139224394,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,819,,,ESP32
1557139481241,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,801,,,ESP32
1557137089047,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1004,,,ESP32
1557141534131,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1388,,,ESP32
1557139203190,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,568,,,ESP32
1557141999568,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2017,,,ESP32
1557139201447,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557141856082,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1219,,,ESP32
1557136954791,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2048,,,ESP32
1557141504637,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1514,,,ESP32
1557136958889,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2027,,,ESP32
1557137199436,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,828,,,ESP32
1557137183051,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,597,,,ESP32
1557141219865,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,841,,,ESP32
1557141773950,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1199,,,ESP32
1557141210754,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,988,,,ESP32
1557141747137,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1387,,,ESP32
1557139474750,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,380,,,ESP32
1557137090991,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,905,,,ESP32
1557139205657,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557139485197,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,590,,,ESP32
1557139237810,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557141291148,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557137089968,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,883,,,ESP32
1557141574603,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1724,,,ESP32
1557141323800,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,694,,,ESP32
1557136738117,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,452,,,ESP32
1557135710012,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,5,,,ESP32
1557139490620,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,779,,,ESP32
1557140780951,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1913,,,ESP32
1557141211262,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557141314687,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557137121939,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,487,,,ESP32
1557141061049,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1618,,,ESP32
1557141055409,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2227,,,ESP32
1557141501463,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1514,,,ESP32
1557135690865,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,9,,,ESP32
1557139232893,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557141290520,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,484,,,ESP32
1557142058813,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2017,,,ESP32
1557136794333,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,245,,,ESP32
